timestamp,configuration,run_number,total_lookups,cache_hits,cache_hit_percent,bucket_hits,bucket_hit_percent,cache_hit_latency_ns,cache_hit_stddev_ns,bucket_search_latency_ns,bucket_search_stddev_ns,context_predictions_total,context_correct,context_accuracy_percent,rolling_window_width,decay_slope,hot_word_count,stale_word_ratio,avg_word_heat,prefetch_accuracy_percent,prefetch_attempts,prefetch_hits,window_tuning_checks,final_effective_window_size,vm_workload_duration_ns_q48,cpu_temp_delta_c_q48,cpu_freq_delta_mhz_q48,decay_rate_q16,decay_min_interval_ns,rolling_window_size,adaptive_shrink_rate,heat_cache_demotion_threshold,enable_hotwords_cache,enable_pipelining
2025-11-10T08:41:16,A_B_CACHE__HB_ON,89,4001,691,17.27,2591,64.76,29,984,55,4765,0,0,0.00,4096,0.33,5,0.094737,1.508772,0.00,0,0,0,4096,285617291264,0,0,1,1000,4096,75,10,1,0
2025-11-10T08:41:16,A_B_CACHE__HB_ON,231,4001,685,17.12,2597,64.91,30,989,53,4140,0,0,0.00,4096,0.33,3,0.070175,0.992982,0.00,0,0,0,4096,305629167616,0,0,1,1000,4096,75,10,1,0
2025-11-10T08:41:27,A_B_C_FULL__HB_OFF,229,4001,901,22.52,2381,59.51,43,79909,60,5398,851,752,88.37,4096,0.33,5,0.073684,1.550877,88.37,851,752,0,4096,362955931648,0,0,1,1000,4096,75,10,1,1
2025-11-10T08:41:36,A_C_FULL__HB_ON,299,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.094737,1.396491,0.00,0,0,0,4096,324096294912,0,0,1,1000,4096,75,10,0,1
2025-11-10T08:41:45,A_B_C_FULL__HB_OFF,157,4001,1099,27.47,2183,54.56,32,1167,56,16231,851,752,88.37,4096,0.33,6,0.073684,1.578947,88.37,851,752,0,4096,293211996160,0,-917504,1,1000,4096,75,10,1,1
2025-11-10T08:41:52,A_BASELINE__HB_ON,249,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.094737,1.764912,0.00,0,0,0,4096,238097465344,0,11534336,1,1000,4096,75,10,0,0
2025-11-10T08:41:59,A_C_FULL__HB_ON,138,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.094737,1.533333,0.00,0,0,0,4096,291883188224,0,30736384,1,1000,4096,75,10,0,1
2025-11-10T08:42:06,A_C_FULL__HB_OFF,13,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.073684,1.378947,0.00,0,0,0,4096,287294881792,0,4390912,1,1000,4096,75,10,0,1
2025-11-10T08:42:13,A_BASELINE__HB_ON,270,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.094737,1.863158,0.00,0,0,0,4096,225245921280,0,16777216,1,1000,4096,75,10,0,0
2025-11-10T08:42:20,A_B_CACHE__HB_OFF,280,4001,879,21.97,2403,60.06,27,829,49,3150,0,0,0.00,4096,0.33,5,0.073684,1.550877,0.00,0,0,0,4096,235982946304,0,-3604480,1,1000,4096,75,10,1,0
2025-11-10T08:42:28,A_BASELINE__HB_OFF,143,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.073684,1.726316,0.00,0,0,0,4096,201738551296,0,12517376,1,1000,4096,75,10,0,0
2025-11-10T08:42:35,A_B_C_FULL__HB_ON,181,4001,1071,26.77,2211,55.26,30,1012,54,4208,851,752,88.37,4096,0.33,4,0.056140,1.536842,88.37,851,752,0,4096,340949925888,0,12255232,1,1000,4096,75,10,1,1
2025-11-10T08:42:35,A_B_C_FULL__HB_ON,307,4001,1039,25.97,2243,56.06,30,1064,49,3318,851,752,88.37,4096,0.33,4,0.056140,1.410526,88.37,851,752,0,4096,348379545600,0,5767168,1,1000,4096,75,10,1,1
2025-11-10T08:42:35,A_B_C_FULL__HB_ON,43,4001,1098,27.44,2184,54.59,30,1012,52,3601,851,752,88.37,4096,0.33,4,0.063158,1.364912,88.37,851,752,0,4096,337263525888,0,-17367040,1,1000,4096,75,10,1,1
2025-11-10T08:42:42,A_BASELINE__HB_ON,351,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,4,0.070175,1.340351,0.00,0,0,0,4096,263917600768,0,0,1,1000,4096,75,10,0,0
2025-11-10T08:42:49,A_B_CACHE__HB_OFF,249,4001,729,18.22,2553,63.81,28,930,49,3351,0,0,0.00,4096,0.33,5,0.073684,1.512281,0.00,0,0,0,4096,252892741632,0,-65536,1,1000,4096,75,10,1,0
2025-11-10T08:42:49,A_B_CACHE__HB_OFF,167,4001,666,16.65,2616,65.38,30,1284,63,227793,0,0,0.00,4096,0.33,5,0.073684,1.463158,0.00,0,0,0,4096,280115871744,0,0,1,1000,4096,75,10,1,0
2025-11-10T08:42:57,A_B_C_FULL__HB_OFF,67,4001,1076,26.89,2206,55.14,27,820,48,3163,851,752,88.37,4096,0.33,7,0.070175,1.642105,88.37,851,752,0,4096,270541717504,0,4718592,1,1000,4096,75,10,1,1
2025-11-10T08:42:57,A_B_C_FULL__HB_OFF,184,4001,1098,27.44,2184,54.59,30,1067,53,3881,851,752,88.37,4096,0.33,7,0.070175,1.659649,88.37,851,752,0,4096,293506252800,0,1441792,1,1000,4096,75,10,1,1
2025-11-10T08:43:04,A_B_CACHE__HB_ON,90,4001,688,17.20,2594,64.83,29,983,52,3651,0,0,0.00,4096,0.33,4,0.070175,1.389474,0.00,0,0,0,4096,269132562432,0,65536,1,1000,4096,75,10,1,0
2025-11-10T08:43:12,A_B_CACHE__HB_OFF,274,4001,952,23.79,2330,58.24,25,678,45,2720,0,0,0.00,4096,0.33,5,0.073684,1.659649,0.00,0,0,0,4096,202978033664,0,18284544,1,1000,4096,75,10,1,0
2025-11-10T08:43:19,A_BASELINE__HB_OFF,255,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.073684,1.582456,0.00,0,0,0,4096,227055828992,0,19660800,1,1000,4096,75,10,0,0
2025-11-10T08:43:26,A_BASELINE__HB_ON,117,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.094737,1.771930,0.00,0,0,0,4096,240257269760,0,196608,1,1000,4096,75,10,0,0
2025-11-10T08:43:33,A_BASELINE__HB_OFF,148,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.073684,1.663158,0.00,0,0,0,4096,221799251968,0,851968,1,1000,4096,75,10,0,0
2025-11-10T08:43:40,A_B_CACHE__HB_OFF,169,4001,719,17.97,2563,64.06,28,885,52,3601,0,0,0.00,4096,0.33,5,0.073684,1.561404,0.00,0,0,0,4096,257593835520,0,0,1,1000,4096,75,10,1,0
2025-11-10T08:43:48,A_BASELINE__HB_ON,244,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.094737,1.750877,0.00,0,0,0,4096,258564227072,0,-196608,1,1000,4096,75,10,0,0
2025-11-10T08:43:55,A_C_FULL__HB_ON,316,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.094737,1.333333,0.00,0,0,0,4096,328297349120,0,262144,1,1000,4096,75,10,0,1
2025-11-10T08:44:02,A_BASELINE__HB_OFF,149,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.073684,1.726316,0.00,0,0,0,4096,189544005632,0,327680,1,1000,4096,75,10,0,0
2025-11-10T08:44:09,A_B_CACHE__HB_OFF,268,4001,863,21.57,2419,60.46,28,869,48,2966,0,0,0.00,4096,0.33,5,0.073684,1.522807,0.00,0,0,0,4096,237841481728,0,-9961472,1,1000,4096,75,10,1,0
2025-11-10T08:44:17,A_B_C_FULL__HB_ON,338,4001,910,22.74,2372,59.29,33,1484,56,4369,851,752,88.37,4096,0.33,6,0.077193,1.722807,88.37,851,752,0,4096,372778532864,0,12386304,1,1000,4096,75,10,1,1
2025-11-10T08:44:24,A_C_FULL__HB_ON,217,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.094737,1.410526,0.00,0,0,0,4096,324720263168,0,1441792,1,1000,4096,75,10,0,1
2025-11-10T08:44:31,A_C_FULL__HB_OFF,141,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.073684,1.249123,0.00,0,0,0,4096,310887448576,0,65536,1,1000,4096,75,10,0,1
2025-11-10T08:44:31,A_C_FULL__HB_OFF,84,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.073684,1.498246,0.00,0,0,0,4096,248453857280,0,524288,1,1000,4096,75,10,0,1
2025-11-10T08:44:38,A_C_FULL__HB_ON,184,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.094737,1.442105,0.00,0,0,0,4096,295226245120,0,65536,1,1000,4096,75,10,0,1
2025-11-10T08:44:45,A_B_CACHE__HB_ON,55,4001,720,18.00,2562,64.03,29,930,48,3080,0,0,0.00,4096,0.33,5,0.094737,1.722807,0.00,0,0,0,4096,260159111168,0,-65536,1,1000,4096,75,10,1,0
2025-11-10T08:44:53,A_B_CACHE__HB_OFF,21,4001,699,17.47,2583,64.56,29,929,52,3667,0,0,0.00,4096,0.33,5,0.073684,1.491228,0.00,0,0,0,4096,268699435008,0,-1310720,1,1000,4096,75,10,1,0
2025-11-10T08:45:00,A_BASELINE__HB_OFF,302,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.073684,1.701754,0.00,0,0,0,4096,189249486848,0,30343168,1,1000,4096,75,10,0,0
2025-11-10T08:45:07,A_B_C_FULL__HB_OFF,36,4001,1108,27.69,2174,54.34,30,1106,52,3666,851,752,88.37,4096,0.33,7,0.070175,1.600000,88.37,851,752,0,4096,280057413632,0,3276800,1,1000,4096,75,10,1,1
2025-11-10T08:45:07,A_B_C_FULL__HB_OFF,320,4001,1056,26.39,2226,55.64,31,1225,58,17681,851,752,88.37,4096,0.33,5,0.073684,1.561404,88.37,851,752,0,4096,336292610048,0,-2162688,1,1000,4096,75,10,1,1
2025-11-10T08:45:15,A_BASELINE__HB_OFF,180,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.073684,1.519298,0.00,0,0,0,4096,243320553472,0,-65536,1,1000,4096,75,10,0,0
2025-11-10T08:45:22,A_B_CACHE__HB_OFF,195,4001,864,21.59,2418,60.43,27,769,48,3271,0,0,0.00,4096,0.33,5,0.073684,1.575439,0.00,0,0,0,4096,241110876160,0,4325376,1,1000,4096,75,10,1,0
2025-11-10T08:45:29,A_B_C_FULL__HB_OFF,177,4001,1055,26.37,2227,55.66,31,1109,53,3951,851,752,88.37,4096,0.33,6,0.073684,1.571930,88.37,851,752,0,4096,308488437760,0,-7143424,1,1000,4096,75,10,1,1
2025-11-10T08:45:36,A_BASELINE__HB_ON,239,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,3,0.070175,0.912281,0.00,0,0,0,4096,255124504576,0,5439488,1,1000,4096,75,10,0,0
2025-11-10T08:45:43,A_C_FULL__HB_OFF,149,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,4,0.073684,1.385965,0.00,0,0,0,4096,279348248576,0,42926080,1,1000,4096,75,10,0,1
2025-11-10T08:45:43,A_C_FULL__HB_OFF,98,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.073684,1.452632,0.00,0,0,0,4096,256499187712,0,-10158080,1,1000,4096,75,10,0,1
2025-11-10T08:45:50,A_C_FULL__HB_ON,159,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,4,0.073684,1.263158,0.00,0,0,0,4096,349126590464,0,65536,1,1000,4096,75,10,0,1
2025-11-10T08:45:58,A_B_C_FULL__HB_OFF,35,4001,1092,27.29,2190,54.74,30,1027,57,46714,851,752,88.37,4096,0.33,7,0.070175,1.635088,88.37,851,752,0,4096,283986034688,0,-262144,1,1000,4096,75,10,1,1
2025-11-10T08:46:05,A_C_FULL__HB_OFF,344,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.073684,1.322807,0.00,0,0,0,4096,276424032256,0,-65536,1,1000,4096,75,10,0,1
2025-11-10T08:46:05,A_C_FULL__HB_OFF,108,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.073684,1.371930,0.00,0,0,0,4096,262419775488,0,-327680,1,1000,4096,75,10,0,1
2025-11-10T08:46:05,A_C_FULL__HB_OFF,277,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,3,0.073684,1.119298,0.00,0,0,0,4096,291675635712,0,524288,1,1000,4096,75,10,0,1
2025-11-10T08:46:12,A_BASELINE__HB_ON,356,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.094737,1.768421,0.00,0,0,0,4096,244204503040,0,13631488,1,1000,4096,75,10,0,0
2025-11-10T08:46:20,A_B_CACHE__HB_ON,27,4001,682,17.05,2600,64.98,31,1171,54,4607,0,0,0.00,4096,0.33,5,0.094737,1.312281,0.00,0,0,0,4096,498981142528,0,65536,1,1000,4096,75,10,1,0
2025-11-10T08:46:20,A_B_CACHE__HB_ON,1,4001,687,17.17,2595,64.86,30,990,54,4622,0,0,0.00,4096,0.33,5,0.094737,1.631579,0.00,0,0,0,4096,293378850816,0,65536,1,1000,4096,75,10,1,0
2025-11-10T08:46:27,A_B_CACHE__HB_OFF,53,4001,750,18.75,2532,63.28,29,908,50,3325,0,0,0.00,4096,0.33,5,0.073684,1.512281,0.00,0,0,0,4096,248751128576,0,393216,1,1000,4096,75,10,1,0
2025-11-10T08:46:35,A_B_CACHE__HB_ON,342,4001,702,17.55,2580,64.48,28,897,51,4104,0,0,0.00,4096,0.33,5,0.091228,1.273684,0.00,0,0,0,4096,283085832192,0,5963776,1,1000,4096,75,10,1,0
2025-11-10T08:46:42,A_B_C_FULL__HB_ON,45,4001,1085,27.12,2197,54.91,27,854,47,3116,851,752,88.37,4096,0.33,8,0.087719,1.789474,88.37,851,752,0,4096,312706924544,0,-7405568,1,1000,4096,75,10,1,1
2025-11-10T08:46:49,A_B_CACHE__HB_OFF,198,4001,871,21.77,2411,60.26,27,795,46,2798,0,0,0.00,4096,0.33,5,0.073684,1.505263,0.00,0,0,0,4096,233218048000,0,-8912896,1,1000,4096,75,10,1,0
2025-11-10T08:46:57,A_B_C_FULL__HB_OFF,214,4001,944,23.59,2338,58.44,31,1076,52,16778,851,752,88.37,4096,0.33,7,0.070175,1.610526,88.37,851,752,0,4096,297081765888,0,13238272,1,1000,4096,75,10,1,1
2025-11-10T08:47:04,A_B_CACHE__HB_ON,199,4001,704,17.60,2578,64.43,29,924,55,28416,0,0,0.00,4096,0.33,4,0.070175,1.294737,0.00,0,0,0,4096,261518196736,0,196608,1,1000,4096,75,10,1,0
2025-11-10T08:47:11,A_BASELINE__HB_OFF,159,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.073684,1.596491,0.00,0,0,0,4096,242161221632,0,-1638400,1,1000,4096,75,10,0,0
2025-11-10T08:47:11,A_BASELINE__HB_OFF,183,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.073684,1.508772,0.00,0,0,0,4096,235175018496,0,-10420224,1,1000,4096,75,10,0,0
2025-11-10T08:47:19,A_C_FULL__HB_ON,101,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.094737,1.526316,0.00,0,0,0,4096,290913517568,0,12386304,1,1000,4096,75,10,0,1
2025-11-10T08:47:26,A_B_C_FULL__HB_ON,176,4001,900,22.49,2382,59.54,33,1290,57,4630,851,752,88.37,4096,0.33,4,0.087719,1.238596,88.37,851,752,0,4096,406312845312,0,-262144,1,1000,4096,75,10,1,1
2025-11-10T08:47:33,A_BASELINE__HB_OFF,95,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.073684,1.677193,0.00,0,0,0,4096,236880396288,0,-2228224,1,1000,4096,75,10,0,0
2025-11-10T08:47:41,A_BASELINE__HB_ON,92,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,3,0.063158,1.140351,0.00,0,0,0,4096,330766876672,0,-196608,1,1000,4096,75,10,0,0
2025-11-10T08:47:48,A_C_FULL__HB_ON,349,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.077193,1.431579,0.00,0,0,0,4096,274836226048,0,28573696,1,1000,4096,75,10,0,1
2025-11-10T08:47:55,A_BASELINE__HB_ON,12,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.094737,1.736842,0.00,0,0,0,4096,252950937600,0,262144,1,1000,4096,75,10,0,0
2025-11-10T08:47:55,A_BASELINE__HB_ON,62,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.094737,1.726316,0.00,0,0,0,4096,251153678336,0,-10223616,1,1000,4096,75,10,0,0
2025-11-10T08:48:03,A_B_C_FULL__HB_OFF,306,4001,1083,27.07,2199,54.96,31,1083,57,17770,851,752,88.37,4096,0.33,7,0.070175,1.614035,88.37,851,752,0,4096,297923444736,0,11730944,1,1000,4096,75,10,1,1
2025-11-10T08:48:03,A_B_C_FULL__HB_OFF,156,4001,1054,26.34,2228,55.69,32,1214,55,4244,851,752,88.37,4096,0.33,7,0.070175,1.589474,88.37,851,752,0,4096,324842422272,0,-9568256,1,1000,4096,75,10,1,1
2025-11-10T08:48:10,A_B_C_FULL__HB_ON,296,4001,1072,26.79,2210,55.24,30,1001,50,3485,851,752,88.37,4096,0.33,4,0.056140,1.585965,88.37,851,752,0,4096,343001399296,0,9830400,1,1000,4096,75,10,1,1
2025-11-10T08:48:17,A_B_C_FULL__HB_OFF,215,4001,1065,26.62,2217,55.41,38,57149,55,7398,851,752,88.37,4096,0.33,7,0.073684,1.589474,88.37,851,752,0,4096,328197472256,0,0,1,1000,4096,75,10,1,1
2025-11-10T08:48:24,A_B_CACHE__HB_ON,230,4001,756,18.90,2526,63.13,27,826,47,2991,0,0,0.00,4096,0.33,5,0.094737,1.750877,0.00,0,0,0,4096,244648640512,0,7405568,1,1000,4096,75,10,1,0
2025-11-10T08:48:31,A_BASELINE__HB_ON,200,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.094737,1.761404,0.00,0,0,0,4096,240779132928,0,12386304,1,1000,4096,75,10,0,0
2025-11-10T08:48:39,A_C_FULL__HB_ON,312,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,2,0.094737,0.877193,0.00,0,0,0,4096,324704075776,0,0,1,1000,4096,75,10,0,1
2025-11-10T08:48:46,A_BASELINE__HB_ON,66,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.094737,1.715789,0.00,0,0,0,4096,245266382848,0,12779520,1,1000,4096,75,10,0,0
2025-11-10T08:48:53,A_B_CACHE__HB_ON,334,4001,679,16.97,2603,65.06,29,1023,52,3880,0,0,0.00,4096,0.33,5,0.094737,1.670175,0.00,0,0,0,4096,288834060288,0,-65536,1,1000,4096,75,10,1,0
2025-11-10T08:49:00,A_BASELINE__HB_ON,332,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.094737,1.747368,0.00,0,0,0,4096,255455854592,0,-1507328,1,1000,4096,75,10,0,0
2025-11-10T08:49:00,A_BASELINE__HB_ON,69,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.094737,1.870175,0.00,0,0,0,4096,231435862016,0,30801920,1,1000,4096,75,10,0,0
2025-11-10T08:49:08,A_BASELINE__HB_OFF,82,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.073684,1.652632,0.00,0,0,0,4096,231991934976,0,-12976128,1,1000,4096,75,10,0,0
2025-11-10T08:49:08,A_BASELINE__HB_OFF,150,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.073684,1.670175,0.00,0,0,0,4096,216666800128,0,28901376,1,1000,4096,75,10,0,0
2025-11-10T08:49:15,A_B_CACHE__HB_ON,165,4001,676,16.90,2606,65.13,29,938,51,3547,0,0,0.00,4096,0.33,4,0.070175,1.347368,0.00,0,0,0,4096,265480699904,0,-65536,1,1000,4096,75,10,1,0
2025-11-10T08:49:22,A_B_C_FULL__HB_ON,217,4001,1042,26.04,2240,55.99,30,1000,52,10404,851,752,88.37,4096,0.33,6,0.066667,1.684211,88.37,851,752,0,4096,340244299776,0,196608,1,1000,4096,75,10,1,1
2025-11-10T08:49:29,A_BASELINE__HB_OFF,318,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.073684,1.575439,0.00,0,0,0,4096,245842509824,0,2359296,1,1000,4096,75,10,0,0
2025-11-10T08:49:37,A_B_CACHE__HB_OFF,136,4001,750,18.75,2532,63.28,28,886,46,3031,0,0,0.00,4096,0.33,5,0.073684,1.575439,0.00,0,0,0,4096,238868234240,0,1638400,1,1000,4096,75,10,1,0
2025-11-10T08:49:44,A_C_FULL__HB_ON,66,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.091228,1.473684,0.00,0,0,0,4096,282660503552,0,5570560,1,1000,4096,75,10,0,1
2025-11-10T08:49:51,A_B_C_FULL__HB_OFF,333,4001,1093,27.32,2189,54.71,28,909,50,9433,851,752,88.37,4096,0.33,7,0.070175,1.638596,88.37,851,752,0,4096,264599240704,0,30670848,1,1000,4096,75,10,1,1
2025-11-10T08:49:58,A_B_C_FULL__HB_ON,314,4001,1079,26.97,2203,55.06,29,944,66,521392,851,752,88.37,4096,0.33,6,0.087719,1.761404,88.37,851,752,0,4096,325093687296,0,17825792,1,1000,4096,75,10,1,1
2025-11-10T08:50:05,A_BASELINE__HB_OFF,327,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.073684,1.585965,0.00,0,0,0,4096,240497524736,0,11993088,1,1000,4096,75,10,0,0
2025-11-10T08:50:05,A_BASELINE__HB_OFF,130,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.073684,1.466667,0.00,0,0,0,4096,261609029632,0,65536,1,1000,4096,75,10,0,0
2025-11-10T08:50:12,A_B_C_FULL__HB_OFF,33,4001,1161,29.02,2121,53.01,28,872,46,2924,851,752,88.37,4096,0.33,6,0.073684,1.564912,88.37,851,752,0,4096,260863098880,0,-13303808,1,1000,4096,75,10,1,1
2025-11-10T08:50:19,A_C_FULL__HB_OFF,178,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.073684,1.291228,0.00,0,0,0,4096,293186306048,0,-3735552,1,1000,4096,75,10,0,1
2025-11-10T08:50:26,A_B_C_FULL__HB_ON,124,4001,914,22.84,2368,59.19,32,1238,54,4148,851,752,88.37,4096,0.33,6,0.077193,1.540351,88.37,851,752,0,4096,375036641280,0,-393216,1,1000,4096,75,10,1,1
2025-11-10T08:50:33,A_BASELINE__HB_OFF,127,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.073684,1.670175,0.00,0,0,0,4096,191584206848,0,-196608,1,1000,4096,75,10,0,0
2025-11-10T08:50:40,A_B_C_FULL__HB_ON,105,4001,932,23.29,2350,58.74,31,1258,51,3645,851,752,88.37,4096,0.33,6,0.066667,1.712281,88.37,851,752,0,4096,345760333824,0,15663104,1,1000,4096,75,10,1,1
2025-11-10T08:50:48,A_C_FULL__HB_OFF,67,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,3,0.073684,1.101754,0.00,0,0,0,4096,343773675520,0,0,1,1000,4096,75,10,0,1
2025-11-10T08:50:55,A_B_CACHE__HB_OFF,279,4001,965,24.12,2317,57.91,25,752,45,2788,0,0,0.00,4096,0.33,5,0.073684,1.512281,0.00,0,0,0,4096,213306703872,0,2555904,1,1000,4096,75,10,1,0
2025-11-10T08:51:02,A_C_FULL__HB_OFF,114,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,0,0.073684,0.596491,0.00,0,0,0,4096,329023815680,0,196608,1,1000,4096,75,10,0,1
2025-11-10T08:51:10,A_B_C_FULL__HB_OFF,315,4001,1096,27.39,2186,54.64,30,1001,51,3590,851,752,88.37,4096,0.33,6,0.070175,1.564912,88.37,851,752,0,4096,288377405440,0,-11468800,1,1000,4096,75,10,1,1
2025-11-10T08:51:17,A_BASELINE__HB_ON,42,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.094737,1.729825,0.00,0,0,0,4096,242535628800,0,12386304,1,1000,4096,75,10,0,0
