timestamp,configuration,run_number,total_lookups,cache_hits,cache_hit_percent,bucket_hits,bucket_hit_percent,cache_hit_latency_ns,cache_hit_stddev_ns,bucket_search_latency_ns,bucket_search_stddev_ns,context_predictions_total,context_correct,context_accuracy_percent,rolling_window_width,decay_slope,hot_word_count,stale_word_ratio,avg_word_heat,prefetch_accuracy_percent,prefetch_attempts,prefetch_hits,window_tuning_checks,final_effective_window_size,vm_workload_duration_ns_q48,cpu_temp_delta_c_q48,cpu_freq_delta_mhz_q48,decay_rate_q16,decay_min_interval_ns,rolling_window_size,adaptive_shrink_rate,heat_cache_demotion_threshold,enable_hotwords_cache,enable_pipelining
2025-11-09T20:21:27,A_BASELINE,53,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,4,0.094737,1.494737,0.00,0,0,0,4096,254352162816,0,65536,1,1000,4096,75,10,0,0
2025-11-09T20:21:35,A_B_C_FULL,27,4001,893,22.32,2389,59.71,33,1244,57,5692,851,752,88.37,4096,0.33,6,0.087719,1.712281,88.37,851,752,0,4096,528597647360,0,196608,1,1000,4096,75,10,1,1
2025-11-09T20:21:42,A_BASELINE,31,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,4,0.094737,1.526316,0.00,0,0,0,4096,231375437824,0,8126464,1,1000,4096,75,10,0,0
2025-11-09T20:21:49,A_C_FULL,19,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,1,0.094737,1.045614,0.00,0,0,0,4096,356962664448,0,0,1,1000,4096,75,10,0,1
2025-11-09T20:21:49,A_C_FULL,20,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,1,0.094737,1.200000,0.00,0,0,0,4096,331009228800,0,0,1,1000,4096,75,10,0,1
2025-11-09T20:21:49,A_C_FULL,8,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,1,0.094737,1.164912,0.00,0,0,0,4096,304902438912,0,31064064,1,1000,4096,75,10,0,1
2025-11-09T20:21:49,A_C_FULL,58,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,1,0.094737,0.796491,0.00,0,0,0,4096,482535538688,0,-65536,1,1000,4096,75,10,0,1
2025-11-09T20:21:57,A_B_CACHE,21,4001,908,22.69,2374,59.34,26,760,44,2572,0,0,0.00,4096,0.33,4,0.094737,1.578947,0.00,0,0,0,4096,216028217344,0,917504,1,1000,4096,75,10,1,0
2025-11-09T20:22:03,A_C_FULL,2,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,3,0.094737,1.403509,0.00,0,0,0,4096,288161726464,0,16252928,1,1000,4096,75,10,0,1
2025-11-09T20:22:03,A_C_FULL,9,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,1,0.094737,1.182456,0.00,0,0,0,4096,296663646208,0,-65536,1,1000,4096,75,10,0,1
2025-11-09T20:22:11,A_B_CACHE,29,4001,671,16.77,2611,65.26,29,915,50,3462,0,0,0.00,4096,0.33,3,0.094737,1.301754,0.00,0,0,0,4096,275401998336,0,262144,1,1000,4096,75,10,1,0
2025-11-09T20:22:18,A_C_FULL,38,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,1,0.094737,1.119298,0.00,0,0,0,4096,341964947456,0,0,1,1000,4096,75,10,0,1
2025-11-09T20:22:18,A_C_FULL,36,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,2,0.098246,1.178947,0.00,0,0,0,4096,319010701312,0,0,1,1000,4096,75,10,0,1
2025-11-09T20:22:18,A_C_FULL,59,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,1,0.094737,1.185965,0.00,0,0,0,4096,336042262528,0,-131072,1,1000,4096,75,10,0,1
2025-11-09T20:22:26,A_B_C_FULL,54,4001,898,22.44,2384,59.59,33,1304,64,147938,851,752,88.37,4096,0.33,6,0.087719,1.705263,88.37,851,752,0,4096,366362820608,0,-1441792,1,1000,4096,75,10,1,1
2025-11-09T20:22:33,A_C_FULL,22,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,2,0.094737,1.263158,0.00,0,0,0,4096,301774733312,0,0,1,1000,4096,75,10,0,1
2025-11-09T20:22:40,A_B_CACHE,32,4001,677,16.92,2605,65.11,28,860,83,2595842,0,0,0.00,4096,0.33,4,0.094737,1.557895,0.00,0,0,0,4096,285487726592,0,196608,1,1000,4096,75,10,1,0
2025-11-09T20:22:40,A_B_CACHE,40,4001,693,17.32,2589,64.71,28,842,49,3455,0,0,0.00,4096,0.33,3,0.094737,1.466667,0.00,0,0,0,4096,263800881152,0,0,1,1000,4096,75,10,1,0
2025-11-09T20:22:47,A_BASELINE,35,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,4,0.094737,1.515789,0.00,0,0,0,4096,264290041856,0,65536,1,1000,4096,75,10,0,0
2025-11-09T20:22:55,A_B_CACHE,47,4001,839,20.97,2443,61.06,28,819,51,3402,0,0,0.00,4096,0.33,4,0.094737,1.480702,0.00,0,0,0,4096,251850850304,0,65536,1,1000,4096,75,10,1,0
2025-11-09T20:22:55,A_B_CACHE,60,4001,808,20.19,2474,61.83,27,811,48,3306,0,0,0.00,4096,0.33,3,0.094737,1.407018,0.00,0,0,0,4096,256338690048,0,-131072,1,1000,4096,75,10,1,0
2025-11-09T20:23:02,A_B_C_FULL,34,4001,899,22.47,2383,59.56,33,1290,55,4480,851,752,88.37,4096,0.33,6,0.087719,1.705263,88.37,851,752,0,4096,366046609408,0,-65536,1,1000,4096,75,10,1,1
2025-11-09T20:23:09,A_C_FULL,43,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,3,0.094737,1.322807,0.00,0,0,0,4096,308841938944,0,30605312,1,1000,4096,75,10,0,1
2025-11-09T20:23:17,A_B_C_FULL,15,4001,900,22.49,2382,59.54,32,1599,53,4171,851,752,88.37,4096,0.33,7,0.087719,1.719298,88.37,851,752,0,4096,345344901120,0,-65536,1,1000,4096,75,10,1,1
2025-11-09T20:23:24,A_B_CACHE,26,4001,681,17.02,2601,65.01,29,957,49,3191,0,0,0.00,4096,0.33,3,0.094737,1.421053,0.00,0,0,0,4096,262650658816,0,65536,1,1000,4096,75,10,1,0
2025-11-09T20:23:31,A_BASELINE,9,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,3,0.094737,1.456140,0.00,0,0,0,4096,244821262336,0,6356992,1,1000,4096,75,10,0,0
2025-11-09T20:23:39,A_B_CACHE,1,4001,685,17.12,2597,64.91,28,853,48,3254,0,0,0.00,4096,0.33,4,0.094737,1.477193,0.00,0,0,0,4096,261124784128,0,-196608,1,1000,4096,75,10,1,0
2025-11-09T20:23:46,A_B_C_FULL,47,4001,1091,27.27,2191,54.76,30,1034,51,3790,851,752,88.37,4096,0.33,6,0.087719,1.680702,88.37,851,752,0,4096,309507719168,0,-262144,1,1000,4096,75,10,1,1
2025-11-09T20:23:53,A_C_FULL,57,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,1,0.094737,1.154386,0.00,0,0,0,4096,308728299520,0,0,1,1000,4096,75,10,0,1
2025-11-09T20:23:53,A_C_FULL,28,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,1,0.094737,1.175439,0.00,0,0,0,4096,325476679680,0,589824,1,1000,4096,75,10,0,1
2025-11-09T20:24:00,A_BASELINE,52,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,4,0.094737,1.519298,0.00,0,0,0,4096,235415207936,0,65536,1,1000,4096,75,10,0,0
2025-11-09T20:24:00,A_BASELINE,22,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,4,0.094737,1.519298,0.00,0,0,0,4096,250991214592,0,655360,1,1000,4096,75,10,0,0
2025-11-09T20:24:07,A_B_CACHE,24,4001,665,16.62,2617,65.41,28,898,57,70379,0,0,0.00,4096,0.33,4,0.094737,1.480702,0.00,0,0,0,4096,275817562112,0,9043968,1,1000,4096,75,10,1,0
2025-11-09T20:24:15,A_B_C_FULL,30,4001,1064,26.59,2218,55.44,28,895,48,3068,851,752,88.37,4096,0.33,7,0.087719,1.729825,88.37,851,752,0,4096,282197295104,0,30998528,1,1000,4096,75,10,1,1
2025-11-09T20:24:22,A_C_FULL,7,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,1,0.094737,1.143860,0.00,0,0,0,4096,293911724032,0,0,1,1000,4096,75,10,0,1
2025-11-09T20:24:29,A_BASELINE,4,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,4,0.094737,1.498246,0.00,0,0,0,4096,255448711168,0,2162688,1,1000,4096,75,10,0,0
2025-11-09T20:24:36,A_C_FULL,25,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,1,0.094737,1.200000,0.00,0,0,0,4096,336786096128,0,65536,1,1000,4096,75,10,0,1
2025-11-09T20:24:44,A_B_CACHE,14,4001,658,16.45,2624,65.58,29,893,53,25215,0,0,0.00,4096,0.33,3,0.094737,1.343860,0.00,0,0,0,4096,284748283904,0,65536,1,1000,4096,75,10,1,0
2025-11-09T20:24:51,A_C_FULL,32,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,2,0.094737,1.221053,0.00,0,0,0,4096,303717941248,0,-720896,1,1000,4096,75,10,0,1
2025-11-09T20:24:58,A_BASELINE,30,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,4,0.094737,1.585965,0.00,0,0,0,4096,253341204480,0,458752,1,1000,4096,75,10,0,0
2025-11-09T20:25:05,A_B_CACHE,36,4001,691,17.27,2591,64.76,29,921,50,9893,0,0,0.00,4096,0.33,4,0.094737,1.480702,0.00,0,0,0,4096,256375848960,0,720896,1,1000,4096,75,10,1,0
2025-11-09T20:25:13,A_BASELINE,16,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,4,0.094737,1.484211,0.00,0,0,0,4096,218122027008,0,2359296,1,1000,4096,75,10,0,0
2025-11-09T20:25:19,A_B_CACHE,16,4001,664,16.60,2618,65.43,29,922,49,3524,0,0,0.00,4096,0.33,3,0.094737,1.347368,0.00,0,0,0,4096,269105233920,0,0,1,1000,4096,75,10,1,0
2025-11-09T20:25:19,A_B_CACHE,49,4001,662,16.55,2620,65.48,29,924,53,4330,0,0,0.00,4096,0.33,3,0.094737,1.333333,0.00,0,0,0,4096,333351878656,0,-65536,1,1000,4096,75,10,1,0
2025-11-09T20:25:19,A_B_CACHE,31,4001,660,16.50,2622,65.53,28,887,52,4299,0,0,0.00,4096,0.33,3,0.094737,1.298246,0.00,0,0,0,4096,294407897088,0,0,1,1000,4096,75,10,1,0
2025-11-09T20:25:27,A_C_FULL,46,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,3,0.094737,1.333333,0.00,0,0,0,4096,275057934336,0,33095680,1,1000,4096,75,10,0,1
2025-11-09T20:25:33,A_B_CACHE,4,4001,669,16.72,2613,65.31,29,938,51,3621,0,0,0.00,4096,0.33,3,0.094737,1.445614,0.00,0,0,0,4096,276468006912,0,0,1,1000,4096,75,10,1,0
2025-11-09T20:25:40,A_BASELINE,59,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,4,0.094737,1.582456,0.00,0,0,0,4096,223249235968,0,458752,1,1000,4096,75,10,0,0
2025-11-09T20:25:47,A_B_C_FULL,48,4001,905,22.62,2377,59.41,32,1258,52,3922,851,752,88.37,4096,0.33,6,0.087719,1.652632,88.37,851,752,0,4096,339307724800,0,3932160,1,1000,4096,75,10,1,1
2025-11-09T20:25:47,A_B_C_FULL,45,4001,890,22.24,2392,59.79,33,1377,58,5202,851,752,88.37,4096,0.33,5,0.087719,1.522807,88.37,851,752,0,4096,390009126912,0,0,1,1000,4096,75,10,1,1
2025-11-09T20:25:55,A_BASELINE,32,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,4,0.094737,1.589474,0.00,0,0,0,4096,240910729216,0,12779520,1,1000,4096,75,10,0,0
2025-11-09T20:26:02,A_C_FULL,13,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,2,0.094737,1.228070,0.00,0,0,0,4096,316137734144,0,262144,1,1000,4096,75,10,0,1
2025-11-09T20:26:02,A_C_FULL,3,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,0,0.101754,0.638596,0.00,0,0,0,4096,334759723008,0,196608,1,1000,4096,75,10,0,1
2025-11-09T20:26:09,A_B_CACHE,41,4001,852,21.29,2430,60.73,26,749,46,2954,0,0,0.00,4096,0.33,5,0.094737,1.656140,0.00,0,0,0,4096,232870969344,0,5505024,1,1000,4096,75,10,1,0
2025-11-09T20:26:16,A_BASELINE,34,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,4,0.094737,1.536842,0.00,0,0,0,4096,234781671424,0,-5898240,1,1000,4096,75,10,0,0
2025-11-09T20:26:23,A_B_CACHE,52,4001,859,21.47,2423,60.56,27,770,46,2795,0,0,0.00,4096,0.33,5,0.094737,1.656140,0.00,0,0,0,4096,235807244288,0,5505024,1,1000,4096,75,10,1,0
2025-11-09T20:26:30,A_C_FULL,12,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,3,0.094737,1.308772,0.00,0,0,0,4096,337004396544,0,10551296,1,1000,4096,75,10,0,1
2025-11-09T20:26:37,A_BASELINE,15,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,3,0.094737,1.466667,0.00,0,0,0,4096,273568563200,0,65536,1,1000,4096,75,10,0,0
2025-11-09T20:26:37,A_BASELINE,1,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,4,0.094737,1.505263,0.00,0,0,0,4096,244154564608,0,0,1,1000,4096,75,10,0,0
2025-11-09T20:26:45,A_C_FULL,4,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,1,0.094737,1.185965,0.00,0,0,0,4096,348296052736,0,0,1,1000,4096,75,10,0,1
2025-11-09T20:26:52,A_B_CACHE,10,4001,836,20.89,2446,61.13,27,798,52,3821,0,0,0.00,4096,0.33,3,0.094737,1.298246,0.00,0,0,0,4096,253199056896,0,-131072,1,1000,4096,75,10,1,0
2025-11-09T20:26:59,A_BASELINE,48,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,4,0.094737,1.522807,0.00,0,0,0,4096,250065256448,0,2228224,1,1000,4096,75,10,0,0
2025-11-09T20:27:06,A_B_CACHE,27,4001,842,21.04,2440,60.98,28,879,51,3799,0,0,0.00,4096,0.33,3,0.094737,1.350877,0.00,0,0,0,4096,259353673728,0,0,1,1000,4096,75,10,1,0
2025-11-09T20:27:14,A_BASELINE,40,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,1,0.094737,1.157895,0.00,0,0,0,4096,250750173184,0,131072,1,1000,4096,75,10,0,0
2025-11-09T20:27:14,A_BASELINE,56,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,3,0.094737,1.480702,0.00,0,0,0,4096,263603290112,0,-65536,1,1000,4096,75,10,0,0
2025-11-09T20:27:21,A_B_C_FULL,44,4001,912,22.79,2370,59.24,34,1620,53,3916,851,752,88.37,4096,0.33,6,0.087719,1.687719,88.37,851,752,0,4096,337087692800,0,65536,1,1000,4096,75,10,1,1
2025-11-09T20:27:21,A_B_C_FULL,18,4001,1061,26.52,2221,55.51,32,1387,57,5056,851,752,88.37,4096,0.33,6,0.087719,1.687719,88.37,851,752,0,4096,358240288768,0,-2555904,1,1000,4096,75,10,1,1
2025-11-09T20:27:21,A_B_C_FULL,23,4001,898,22.44,2384,59.59,34,1367,54,4254,851,752,88.37,4096,0.33,7,0.087719,1.729825,88.37,851,752,0,4096,339853312000,0,-65536,1,1000,4096,75,10,1,1
2025-11-09T20:27:21,A_B_C_FULL,21,4001,906,22.64,2376,59.39,32,1188,54,4309,851,752,88.37,4096,0.33,6,0.087719,1.698246,88.37,851,752,0,4096,385541865472,0,-65536,1,1000,4096,75,10,1,1
2025-11-09T20:27:28,A_BASELINE,43,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,4,0.094737,1.519298,0.00,0,0,0,4096,255636799488,0,65536,1,1000,4096,75,10,0,0
2025-11-09T20:27:28,A_BASELINE,11,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,3,0.094737,1.477193,0.00,0,0,0,4096,251643953152,0,4390912,1,1000,4096,75,10,0,0
2025-11-09T20:27:36,A_B_C_FULL,55,4001,908,22.69,2374,59.34,32,1147,55,13212,851,752,88.37,4096,0.33,7,0.087719,1.712281,88.37,851,752,0,4096,326555664384,0,3473408,1,1000,4096,75,10,1,1
2025-11-09T20:27:36,A_B_C_FULL,4,4001,1065,26.62,2217,55.41,29,950,49,3249,851,752,88.37,4096,0.33,7,0.087719,1.743860,88.37,851,752,0,4096,306197823488,0,-458752,1,1000,4096,75,10,1,1
2025-11-09T20:27:43,A_C_FULL,55,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,3,0.094737,1.340351,0.00,0,0,0,4096,289595654144,0,2490368,1,1000,4096,75,10,0,1
2025-11-09T20:27:49,A_B_C_FULL,46,4001,902,22.54,2380,59.49,33,1210,53,3880,851,752,88.37,4096,0.33,6,0.087719,1.677193,88.37,851,752,0,4096,345226543104,0,393216,1,1000,4096,75,10,1,1
2025-11-09T20:27:57,A_C_FULL,53,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,2,0.094737,1.207018,0.00,0,0,0,4096,330919313408,0,0,1,1000,4096,75,10,0,1
2025-11-09T20:27:57,A_C_FULL,48,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,2,0.094737,1.224561,0.00,0,0,0,4096,313120653312,0,-131072,1,1000,4096,75,10,0,1
2025-11-09T20:28:03,A_B_C_FULL,6,4001,1032,25.79,2250,56.24,34,3298,57,4849,851,752,88.37,4096,0.33,6,0.087719,1.694737,88.37,851,752,0,4096,391162691584,0,-65536,1,1000,4096,75,10,1,1
2025-11-09T20:28:11,A_B_CACHE,9,4001,719,17.97,2563,64.06,27,819,45,2740,0,0,0.00,4096,0.33,4,0.094737,1.543860,0.00,0,0,0,4096,245006860288,0,-262144,1,1000,4096,75,10,1,0
2025-11-09T20:28:17,A_C_FULL,23,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,3,0.094737,1.364912,0.00,0,0,0,4096,297663201280,0,6225920,1,1000,4096,75,10,0,1
2025-11-09T20:28:24,A_B_C_FULL,19,4001,910,22.74,2372,59.29,31,1107,51,3642,851,752,88.37,4096,0.33,6,0.087719,1.687719,88.37,851,752,0,4096,317284089856,0,13828096,1,1000,4096,75,10,1,1
2025-11-09T20:28:31,A_BASELINE,47,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.094737,1.638596,0.00,0,0,0,4096,224384450560,0,6225920,1,1000,4096,75,10,0,0
2025-11-09T20:28:31,A_BASELINE,54,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,4,0.094737,1.585965,0.00,0,0,0,4096,253078863872,0,65536,1,1000,4096,75,10,0,0
2025-11-09T20:28:38,A_B_CACHE,18,4001,680,17.00,2602,65.03,28,828,46,2825,0,0,0.00,4096,0.33,4,0.094737,1.554386,0.00,0,0,0,4096,255433965568,0,-5177344,1,1000,4096,75,10,1,0
2025-11-09T20:28:45,A_C_FULL,18,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,2,0.094737,1.245614,0.00,0,0,0,4096,281999638528,0,-786432,1,1000,4096,75,10,0,1
2025-11-09T20:28:52,A_BASELINE,60,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,4,0.094737,1.519298,0.00,0,0,0,4096,269787594752,0,65536,1,1000,4096,75,10,0,0
2025-11-09T20:28:59,A_B_C_FULL,20,4001,1064,26.59,2218,55.44,32,1157,53,3815,851,752,88.37,4096,0.33,7,0.087719,1.715789,88.37,851,752,0,4096,316879273984,0,11665408,1,1000,4096,75,10,1,1
2025-11-09T20:29:07,A_B_CACHE,8,4001,849,21.22,2433,60.81,27,786,48,3300,0,0,0.00,4096,0.33,3,0.094737,1.438596,0.00,0,0,0,4096,248261640192,0,0,1,1000,4096,75,10,1,0
2025-11-09T20:29:13,A_BASELINE,44,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,3,0.094737,1.445614,0.00,0,0,0,4096,254960664576,0,8650752,1,1000,4096,75,10,0,0
2025-11-09T20:29:21,A_B_CACHE,30,4001,833,20.82,2449,61.21,28,872,50,3358,0,0,0.00,4096,0.33,3,0.094737,1.403509,0.00,0,0,0,4096,259322544128,0,0,1,1000,4096,75,10,1,0
2025-11-09T20:29:27,A_BASELINE,28,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,4,0.094737,1.498246,0.00,0,0,0,4096,261268045824,0,-6029312,1,1000,4096,75,10,0,0
2025-11-09T20:29:34,A_C_FULL,40,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,1,0.094737,1.171930,0.00,0,0,0,4096,329947480064,0,0,1,1000,4096,75,10,0,1
2025-11-09T20:29:42,A_B_CACHE,44,4001,844,21.09,2438,60.93,28,829,49,3352,0,0,0.00,4096,0.33,4,0.094737,1.477193,0.00,0,0,0,4096,253631397888,0,-65536,1,1000,4096,75,10,1,0
2025-11-09T20:29:42,A_B_CACHE,2,4001,891,22.27,2391,59.76,27,806,51,43570,0,0,0.00,4096,0.33,5,0.094737,1.747368,0.00,0,0,0,4096,220884828160,0,0,1,1000,4096,75,10,1,0
2025-11-09T20:29:49,A_BASELINE,29,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,4,0.094737,1.578947,0.00,0,0,0,4096,222243389440,0,3670016,1,1000,4096,75,10,0,0
2025-11-09T20:29:49,A_BASELINE,57,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.094737,1.670175,0.00,0,0,0,4096,224669335552,0,11730944,1,1000,4096,75,10,0,0
2025-11-09T20:29:56,A_C_FULL,30,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,1,0.094737,1.049123,0.00,0,0,0,4096,362010378240,0,0,1,1000,4096,75,10,0,1
2025-11-09T20:30:03,A_B_CACHE,22,4001,673,16.82,2609,65.21,28,909,50,3637,0,0,0.00,4096,0.33,3,0.094737,1.322807,0.00,0,0,0,4096,266951327744,0,-2097152,1,1000,4096,75,10,1,0
2025-11-09T20:30:11,A_C_FULL,39,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,2,0.094737,1.245614,0.00,0,0,0,4096,307724877824,0,65536,1,1000,4096,75,10,0,1
2025-11-09T20:30:18,A_BASELINE,50,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,4,0.094737,1.484211,0.00,0,0,0,4096,254878285824,0,-65536,1,1000,4096,75,10,0,0
2025-11-09T20:30:26,A_C_FULL,49,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,2,0.094737,1.263158,0.00,0,0,0,4096,299828248576,0,-786432,1,1000,4096,75,10,0,1
2025-11-09T20:30:32,A_BASELINE,7,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,5,0.094737,1.670175,0.00,0,0,0,4096,210755977216,0,20381696,1,1000,4096,75,10,0,0
2025-11-09T20:30:39,A_C_FULL,5,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,2,0.094737,1.263158,0.00,0,0,0,4096,297151954944,0,10158080,1,1000,4096,75,10,0,1
2025-11-09T20:30:46,A_BASELINE,14,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,3,0.094737,1.456140,0.00,0,0,0,4096,254828675072,0,0,1,1000,4096,75,10,0,0
2025-11-09T20:30:54,A_B_CACHE,20,4001,678,16.95,2604,65.08,28,870,49,3370,0,0,0.00,4096,0.33,4,0.094737,1.484211,0.00,0,0,0,4096,267678777344,0,65536,1,1000,4096,75,10,1,0
2025-11-09T20:31:00,A_B_C_FULL,59,4001,918,22.94,2364,59.09,30,1026,52,12535,851,752,88.37,4096,0.33,7,0.087719,1.736842,88.37,851,752,0,4096,308674887680,0,15990784,1,1000,4096,75,10,1,1
2025-11-09T20:31:07,A_BASELINE,19,0,0,0.00,0,0.00,0,0,0,0,0,0,0.00,4096,0.33,4,0.094737,1.564912,0.00,0,0,0,4096,245232762880,0,12189696,1,1000,4096,75,10,0,0
